lemma,enlemma,verbnoun,tier,freq_rank,zipf,raw,per_million,rank,pres6,past6,imperf6,fut_persons,n_eurfa_rows,passes_coverage
ansefydlogi,unsettle,ansefydlogi,low,2211,2.447,3,0.28,13543,True,True,True,3s,54,True
anufuddhau,disobey,anufuddhau,low,2212,2.447,3,0.28,13809,True,True,True,3s,50,True
arsyllu,scan,arsyllu,low,2213,2.447,3,0.28,13595,True,True,True,3s,54,True
atgnoi,feel_remorse,atgnoi,low,2214,2.447,3,0.28,13267,True,True,True,3s,51,True
barddoni,write_poetry,barddoni,low,2215,2.447,3,0.28,13291,True,True,True,3s,54,True
bochio,gobble,bochio,low,2216,2.447,3,0.28,14023,True,True,True,3s,51,True
bolaheulo,sunbathe,bolaheulo,low,2217,2.447,3,0.28,13938,True,True,True,3s,54,True
bradu,betray,bradu,low,2218,2.447,3,0.28,13318,True,True,True,3s,54,True
brasáu,fatten,brasáu,low,2219,2.447,3,0.28,13703,True,True,True,3s,51,True
briwio,mince,briwio,low,2220,2.447,3,0.28,13704,True,True,True,3s,51,True
briwo,crush,briwo,low,2221,2.447,3,0.28,13873,True,True,True,3s,54,True
briwsioni,make_crumbs,briwsioni,low,2222,2.447,3,0.28,13705,True,True,True,3s,54,True
buddio,profit,buddio,low,2223,2.447,3,0.28,13215,True,True,True,3s,51,True
bwnglera,bungle,bwnglera,low,2224,2.447,3,0.28,13666,True,True,True,3s,54,True
bygythio,threaten,bygythio,low,2225,2.447,3,0.28,13392,True,True,True,3s,51,True
bysio,finger,bysio,low,2226,2.447,3,0.28,13737,True,True,True,3s,51,True
cadwyno,chain,cadwyno,low,2227,2.447,3,0.28,13343,True,True,True,3s,54,True
carboneiddio,carbonise,carboneiddio,low,2228,2.447,3,0.28,13372,True,True,True,3s,51,True
ceibio,hack,ceibio,low,2229,2.447,3,0.28,13875,True,True,True,3s,51,True
cerflunio,sculpt,cerflunio,low,2230,2.447,3,0.28,13262,True,True,True,3s,51,True
cledru,beat,cledru,low,2231,2.447,3,0.28,13777,True,True,True,3s,54,True
clensio,clench,clensio,low,2232,2.447,3,0.28,13925,True,True,True,3s,51,True
cnecio,jar,cnecio,low,2233,2.447,3,0.28,13284,True,True,True,3s,51,True
costrelu,bottle,costrelu,low,2234,2.447,3,0.28,13650,True,True,True,3s,54,True
crechwenu,guffaw,crechwenu,low,2235,2.447,3,0.28,13534,True,True,True,3s,54,True
cripio,creep,cripio,low,2236,2.447,3,0.28,13567,True,True,True,3s,51,True
croes-ddweud,contradict,croes-ddweud,low,2237,2.447,3,0.28,13407,True,True,True,3s,54,True
cwyro,polish,cwyro,low,2238,2.447,3,0.28,13490,True,True,True,3s,54,True
cydeistedd,sit_jointly,cydeistedd,low,2239,2.447,3,0.28,13457,True,True,True,3s,54,True
cydgordio,accord,cydgordio,low,2240,2.447,3,0.28,13510,True,True,True,3s,51,True
cydleoli,colocate,cydleoli,low,2241,2.447,3,0.28,14032,True,True,True,3s,54,True
cydosod,juxtapose,cydosod,low,2242,2.447,3,0.28,13370,True,True,True,3s,55,True
cydraddol,equalise,cydraddol,low,2243,2.447,3,0.28,13519,True,True,True,3s,54,True
cydrannu,divide,cydrannu,low,2244,2.447,3,0.28,13978,True,True,True,3s,62,True
cynhenna,quarrel,cynhenna,low,2245,2.447,3,0.28,13226,True,True,True,3s,51,True
cynysgaeddu,endow,cynysgaeddu,low,2246,2.447,3,0.28,13604,True,True,True,3s,54,True
cywreinio,adorn,cywreinio,low,2247,2.447,3,0.28,14024,True,True,True,3s,51,True
dadosod,displace,dadosod,low,2248,2.447,3,0.28,13360,True,True,True,3s,56,True
didol,segregate,didol,low,2249,2.447,3,0.28,13352,True,True,True,3s,54,True
digroeni,skin,digroeni,low,2250,2.447,3,0.28,13589,True,True,True,3s,54,True
dihoeni,languish,dihoeni,low,2251,2.447,3,0.28,14006,True,True,True,3s,54,True
dilladu,clothe,dilladu,low,2252,2.447,3,0.28,13252,True,True,True,3s,54,True
dinodi,deface,dinodi,low,2253,2.447,3,0.28,13231,True,True,True,3s,54,True
dirwynu,wind,dirwynu,low,2254,2.447,3,0.28,13884,True,True,True,3s,54,True
doctora,doctor,doctora,low,2255,2.447,3,0.28,13515,True,True,True,3s,54,True
dyrchafael,raise,dyrchafael,low,2256,2.447,3,0.28,13615,True,True,True,3s,54,True
enllibio,slander,enllibio,low,2257,2.447,3,0.28,14004,True,True,True,3s,51,True
esmwytháu,alleviate,esmwytháu,low,2258,2.447,3,0.28,13374,True,True,True,3s,51,True
ffroeni,snort,ffroeni,low,2259,2.447,3,0.28,13973,True,True,True,3s,54,True
garwhau,roughen,garwhau,low,2260,2.447,3,0.28,13405,True,True,True,3s,50,True
goblygu,envelop,goblygu,low,2261,2.447,3,0.28,13833,True,True,True,3s,54,True
goglais,tickle,goglais,low,2262,2.447,3,0.28,13837,True,True,True,3s,51,True
goleddfu,slant,goleddfu,low,2263,2.447,3,0.28,13977,True,True,True,3s,54,True
graddoli,grade,graddoli,low,2264,2.447,3,0.28,13671,True,True,True,3s,54,True
graenu,spruce_up,graenu,low,2265,2.447,3,0.28,13981,True,True,True,3s,54,True
grwnan,drone,grwnan,low,2266,2.447,3,0.28,13999,True,True,True,3s,54,True
hafalu,equate,hafalu,low,2267,2.447,3,0.28,14016,True,True,True,3s,54,True
heddychu,pacify,heddychu,low,2268,2.447,3,0.28,13540,True,True,True,3s,54,True
helmu,build_a corn-rick,helmu,low,2269,2.447,3,0.28,13890,True,True,True,3s,54,True
heu,sow,heu,low,2270,2.447,3,0.28,13694,True,True,True,3s,51,True
honcio,totter,honcio,low,2271,2.447,3,0.28,13496,True,True,True,3s,51,True
hunanholi,self-examine,hunanholi,low,2272,2.447,3,0.28,13877,True,True,True,3s,54,True
hwpio,ram,hwpio,low,2273,2.447,3,0.28,13483,True,True,True,3s,51,True
llinynnu,string,llinynnu,low,2274,2.447,3,0.28,13805,True,True,True,3s,54,True
llodi,be in heat,llodi,low,2275,2.447,3,0.28,13788,True,True,True,3s,54,True
masgio,mask,masgio,low,2276,2.447,3,0.28,13975,True,True,True,3s,51,True
mecaneiddio,mechanise,mecaneiddio,low,2277,2.447,3,0.28,13618,True,True,True,3s,51,True
melltennu,flash_lightning,melltennu,low,2278,2.447,3,0.28,13892,True,True,True,3s,54,True
merwino,itch,merwino,low,2279,2.447,3,0.28,13645,True,True,True,3s,54,True
moeli,become_bald,moeli,low,2280,2.447,3,0.28,13971,True,True,True,3s,54,True
morgeisio,mortgage,morgeisio,low,2281,2.447,3,0.28,13502,True,True,True,3s,51,True
mowntio,mount,mowntio,low,2282,2.447,3,0.28,13626,True,True,True,3s,51,True
nithio,sift,nithio,low,2283,2.447,3,0.28,13576,True,True,True,3s,51,True
niwtraleiddio,neutralise,niwtraleiddio,low,2284,2.447,3,0.28,13820,True,True,True,3s,51,True
offeiriadu,minister,offeiriadu,low,2285,2.447,3,0.28,13482,True,True,True,3s,54,True
pawennu,paw,pawennu,low,2286,2.447,3,0.28,13814,True,True,True,3s,54,True
polareiddio,polarise,polareiddio,low,2287,2.447,3,0.28,13220,True,True,True,3s,51,True
profocio,tease,profocio,low,2288,2.447,3,0.28,13397,True,True,True,3s,51,True
prygowtha,rant,prygowtha,low,2289,2.447,3,0.28,13967,True,True,True,3s,54,True
pwtio,nudge,pwtio,low,2290,2.447,3,0.28,13791,True,True,True,3s,51,True
pyllu,dent,pyllu,low,2291,2.447,3,0.28,13768,True,True,True,3s,54,True
rhidyllu,sift,rhidyllu,low,2292,2.447,3,0.28,13459,True,True,True,3s,54,True
rhodresu,brag,rhodresu,low,2293,2.447,3,0.28,13324,True,True,True,3s,54,True
rhyddfreinio,emancipate,rhyddfreinio,low,2294,2.447,3,0.28,13581,True,True,True,3s,51,True
rhyngwynebu,interface,rhyngwynebu,low,2295,2.447,3,0.28,13258,True,True,True,3s,54,True
rwdlian,talk_rubbish,rwdlian,low,2296,2.447,3,0.28,13404,True,True,True,3s,54,True
sangu,trample,sangu,low,2297,2.447,3,0.28,13359,True,True,True,3s,57,True
sipio,sip,sipio,low,2298,2.447,3,0.28,13793,True,True,True,3s,51,True
stilio,distil,stilio,low,2299,2.447,3,0.28,13767,True,True,True,3s,51,True
stwmpo,mash,stwmpo,low,2300,2.447,3,0.28,13891,True,True,True,3s,54,True
taclu,tackle,taclu,low,2301,2.447,3,0.28,13918,True,True,True,3s,54,True
tafodi,berate,tafodi,low,2302,2.447,3,0.28,13919,True,True,True,3s,54,True
tirioni,moderate,tirioni,low,2303,2.447,3,0.28,13492,True,True,True,3s,54,True
trawsgyweirio,transpose,trawsgyweirio,low,2304,2.447,3,0.28,13724,True,True,True,3s,51,True
treillio,trawl,treillio,low,2305,2.447,3,0.28,13463,True,True,True,3s,51,True
turnio,turn,turnio,low,2306,2.447,3,0.28,13273,True,True,True,3s,51,True
twrian,burrow,twrian,low,2307,2.447,3,0.28,13739,True,True,True,3s,51,True
ymafael,grasp,ymafael,low,2308,2.447,3,0.28,13733,True,True,True,3s,54,True
ymgodi,rise,ymgodi,low,2309,2.447,3,0.28,13468,True,True,True,3s,54,True
ymgyfathrachu,associate_oneself,ymgyfathrachu,low,2310,2.447,3,0.28,14009,True,True,True,3s,58,True
ysglyfaethu,plunder,ysglyfaethu,low,2311,2.447,3,0.28,14022,True,True,True,3s,54,True
ysgymuno,excommunicate,ysgymuno,low,2312,2.447,3,0.28,13532,True,True,True,3s,54,True
ysgytio,shake,ysgytio,low,2313,2.447,3,0.28,13984,True,True,True,3s,51,True
ystrydebu,stereotype,ystrydebu,low,2314,2.447,3,0.28,13494,True,True,True,3s,54,True
adfywhau,reanimate,adfywhau,low,2315,2.279,2,0.19,14618,True,True,True,3s,50,True
adweinyddu,re-administer,adweinyddu,low,2316,2.279,2,0.19,14895,True,True,True,3s,54,True
aflwyddo,fail,aflwyddo,low,2317,2.279,2,0.19,14171,True,True,True,3s,54,True
afradloni,squander,afradloni,low,2318,2.279,2,0.19,14615,True,True,True,3s,54,True
ailbenodi,reappoint,ailbenodi,low,2319,2.279,2,0.19,14515,True,True,True,3s,54,True
ailboblogi,repopulate,ailboblogi,low,2320,2.279,2,0.19,14859,True,True,True,3s,54,True
ailddirwyn,rewind,ailddirwyn,low,2321,2.279,2,0.19,14906,True,True,True,3s,55,True
ailddrafftio,redraft,ailddrafftio,low,2322,2.279,2,0.19,14065,True,True,True,3s,51,True
ailfuddsoddi,reinvest,ailfuddsoddi,low,2323,2.279,2,0.19,14415,True,True,True,3s,54,True
allanu,exit,allanu,low,2324,2.279,2,0.19,14433,True,True,True,3s,54,True
allgofnodi,log_out,allgofnodi,low,2325,2.279,2,0.19,14444,True,True,True,3s,54,True
amgodio,encode,amgodio,low,2326,2.279,2,0.19,14512,True,True,True,3s,51,True
anghymhwyso,disqualify,anghymhwyso,low,2327,2.279,2,0.19,14695,True,True,True,3s,51,True
anystwytho,stiffen,anystwytho,low,2328,2.279,2,0.19,15031,True,True,True,3s,54,True
arfaethu,intend,arfaethu,low,2329,2.279,2,0.19,14570,True,True,True,3s,54,True
arferu,be_accustomed,arferu,low,2330,2.279,2,0.19,14840,True,True,True,3s,54,True
arunigo,isolate,arunigo,low,2331,2.279,2,0.19,15246,True,True,True,3s,54,True
awyddu,desire,awyddu,low,2332,2.279,2,0.19,14432,True,True,True,3s,54,True
bacsu,muddle_through,bacsu,low,2333,2.279,2,0.19,14359,True,True,True,3s,54,True
barbareiddio,barbarise,barbareiddio,low,2334,2.279,2,0.19,15058,True,True,True,3s,51,True
basgedu,put_in a basket,basgedu,low,2335,2.279,2,0.19,14369,True,True,True,3s,54,True
bendigo,consecrate,bendigo,low,2336,2.279,2,0.19,14520,True,True,True,3s,54,True
bracso,pull_through,bracso,low,2337,2.279,2,0.19,15084,True,True,True,3s,54,True
brochi,foam,brochi,low,2338,2.279,2,0.19,14233,True,True,True,3s,54,True
bytholi,perpetuate,bytholi,low,2339,2.279,2,0.19,15291,True,True,True,3s,54,True
camdreiglo,mismutate,camdreiglo,low,2340,2.279,2,0.19,14096,True,True,True,3s,54,True
camfarnu,misjudge,camfarnu,low,2341,2.279,2,0.19,15207,True,True,True,3s,56,True
canghennu,branch,canghennu,low,2342,2.279,2,0.19,14288,True,True,True,3s,54,True
carfanu,rail,carfanu,low,2343,2.279,2,0.19,14770,True,True,True,3s,54,True
chwimio,budge,chwimio,low,2344,2.279,2,0.19,14896,True,True,True,3s,51,True
ciledrych,peep,ciledrych,low,2345,2.279,2,0.19,15000,True,True,True,3s,54,True
claearu,become_lukewarm,claearu,low,2346,2.279,2,0.19,14299,True,True,True,3s,54,True
clampio,clamp,clampio,low,2347,2.279,2,0.19,14866,True,True,True,3s,51,True
cloffi,limp,cloffi,low,2348,2.279,2,0.19,14950,True,True,True,3s,54,True
clwcio,cluck,clwcio,low,2349,2.279,2,0.19,14753,True,True,True,3s,51,True
codlo,muddle,codlo,low,2350,2.279,2,0.19,14882,True,True,True,3s,51,True
codymu,tumble,codymu,low,2351,2.279,2,0.19,15191,True,True,True,3s,54,True
cofiannu,write_a memoir,cofiannu,low,2352,2.279,2,0.19,14749,True,True,True,3s,59,True
cramennu,ulcerate,cramennu,low,2353,2.279,2,0.19,14963,True,True,True,3s,54,True
credydu,credit,credydu,low,2354,2.279,2,0.19,14828,True,True,True,3s,54,True
creinio,wallow,creinio,low,2355,2.279,2,0.19,14748,True,True,True,3s,51,True
creisioni,burn_to ashes,creisioni,low,2356,2.279,2,0.19,14445,True,True,True,3s,54,True
crugo,pile_up,crugo,low,2357,2.279,2,0.19,15181,True,True,True,3s,54,True
cwynfan,complain,cwynfan,low,2358,2.279,2,0.19,14168,True,True,True,3s,58,True
cyd-ddioddef,suffer_together,cyd-ddioddef,low,2359,2.279,2,0.19,14965,True,True,True,3s,54,True
cyd-drefnu,arrange_jointly,cyd-drefnu,low,2360,2.279,2,0.19,14270,True,True,True,3s,54,True
cydgasglu,gather_together,cydgasglu,low,2361,2.279,2,0.19,14355,True,True,True,3s,58,True
cydgrynhoi,gather_together,cydgrynhoi,low,2362,2.279,2,0.19,14911,True,True,True,3s,51,True
cydlawenhau,rejoice_jointly,cydlawenhau,low,2363,2.279,2,0.19,15017,True,True,True,3s,50,True
cydseinio,harmonise,cydseinio,low,2364,2.279,2,0.19,14166,True,True,True,3s,51,True
cydweu,interlace,cydweu,low,2365,2.279,2,0.19,14737,True,True,True,3s,51,True
cyfanheddu,inhabit,cyfanheddu,low,2366,2.279,2,0.19,15099,True,True,True,3s,54,True
cyfarparu,prepare,cyfarparu,low,2367,2.279,2,0.19,14200,True,True,True,3s,58,True
cyflafareddu,confer,cyflafareddu,low,2368,2.279,2,0.19,14163,True,True,True,3s,54,True
cyfnerthu,reinforce,cyfnerthu,low,2369,2.279,2,0.19,14707,True,True,True,3s,54,True
cyfoesi,be_contemporaneous with,cyfoesi,low,2370,2.279,2,0.19,14278,True,True,True,3s,54,True
dabio,dab,dabio,low,2371,2.279,2,0.19,14792,True,True,True,3s,51,True
datganu,declare,datganu,low,2372,2.279,2,0.19,14855,True,True,True,3s,54,True
deisyf,beseech,deisyf,low,2373,2.279,2,0.19,14825,True,True,True,3s,54,True
dienyddu,execute,dienyddu,low,2374,2.279,2,0.19,14561,True,True,True,3s,54,True
diffygio,fail,diffygio,low,2375,2.279,2,0.19,15223,True,True,True,3s,54,True
diriaethu,make_concrete,diriaethu,low,2376,2.279,2,0.19,15138,True,True,True,3s,54,True
dobio,daub,dobio,low,2377,2.279,2,0.19,14124,True,True,True,3s,51,True
doethinebu,pontificate,doethinebu,low,2378,2.279,2,0.19,14568,True,True,True,3s,54,True
dolennu,coil,dolennu,low,2379,2.279,2,0.19,14692,True,True,True,3s,54,True
dwmpian,doze,dwmpian,low,2380,2.279,2,0.19,14532,True,True,True,3s,51,True
dwysbigo,pierce_to the heart,dwysbigo,low,2381,2.279,2,0.19,14732,True,True,True,3s,54,True
dyddodi,deposit,dyddodi,low,2382,2.279,2,0.19,14567,True,True,True,3s,54,True
eiddigeddu,envy,eiddigeddu,low,2383,2.279,2,0.19,14312,True,True,True,3s,54,True
enhuddo,envelop,enhuddo,low,2384,2.279,2,0.19,15034,True,True,True,3s,54,True
enrhifo,evaluate,enrhifo,low,2385,2.279,2,0.19,14665,True,True,True,3s,54,True
estraddodi,extradite,estraddodi,low,2386,2.279,2,0.19,14805,True,True,True,3s,54,True
ewynnu,foam,ewynnu,low,2387,2.279,2,0.19,14863,True,True,True,3s,54,True
fforchio,fork,fforchio,low,2388,2.279,2,0.19,15098,True,True,True,3s,51,True
ffureta,ferret,ffureta,low,2389,2.279,2,0.19,14125,True,True,True,3s,54,True
gaeafgysgu,hibernate,gaeafgysgu,low,2390,2.279,2,0.19,14361,True,True,True,3s,54,True
gefynnu,shackle,gefynnu,low,2391,2.279,2,0.19,15113,True,True,True,3s,54,True
goferu,pour,goferu,low,2392,2.279,2,0.19,15002,True,True,True,3s,54,True
goganu,satirise,goganu,low,2393,2.279,2,0.19,14132,True,True,True,3s,54,True
gogleisio,tickle,gogleisio,low,2394,2.279,2,0.19,15213,True,True,True,3s,51,True
gordyfu,outgrow,gordyfu,low,2395,2.279,2,0.19,14824,True,True,True,3s,54,True
gorthrechu,overcome,gorthrechu,low,2396,2.279,2,0.19,15082,True,True,True,3s,54,True
gwanwyno,become_verdant,gwanwyno,low,2397,2.279,2,0.19,14982,True,True,True,3s,54,True
gwaradwyddo,shame,gwaradwyddo,low,2398,2.279,2,0.19,14073,True,True,True,,42,True
gwarhau,tame,gwarhau,low,2399,2.279,2,0.19,14609,True,True,True,3s,50,True
gwastrodi,groom,gwastrodi,low,2400,2.279,2,0.19,15107,True,True,True,3s,54,True
gwybeta,dart_about,gwybeta,low,2401,2.279,2,0.19,14683,True,True,True,3s,54,True
heicio,hike,heicio,low,2402,2.279,2,0.19,14087,True,True,True,3s,51,True
heigio,swarm,heigio,low,2403,2.279,2,0.19,14245,True,True,True,3s,51,True
hemio,hem,hemio,low,2404,2.279,2,0.19,14933,True,True,True,3s,51,True
hercio,hobble,hercio,low,2405,2.279,2,0.19,14780,True,True,True,3s,51,True
heulo,sun,heulo,low,2406,2.279,2,0.19,14924,True,True,True,3s,54,True
hofio,hoe,hofio,low,2407,2.279,2,0.19,14740,True,True,True,3s,51,True
hurtio,become_confused,hurtio,low,2408,2.279,2,0.19,14960,True,True,True,,42,True
hwtio,hoot,hwtio,low,2409,2.279,2,0.19,14541,True,True,True,3s,51,True
hwyrhau,get_late,hwyrhau,low,2410,2.279,2,0.19,14639,True,True,True,,42,True
impio,graft,impio,low,2411,2.279,2,0.19,14058,True,True,True,3s,51,True
iselhau,lower,iselhau,low,2412,2.279,2,0.19,14498,True,True,True,3s,50,True
llachio,lash,llachio,low,2413,2.279,2,0.19,14266,True,True,True,3s,51,True
llacáu,slacken,llacáu,low,2414,2.279,2,0.19,14277,True,True,True,3s,51,True
llafnu,shear,llafnu,low,2415,2.279,2,0.19,15087,True,True,True,3s,54,True
llanastru,mess_up,llanastru,low,2416,2.279,2,0.19,14829,True,True,True,3s,54,True
llarieiddio,moderate,llarieiddio,low,2417,2.279,2,0.19,15118,True,True,True,3s,51,True
llercian,lurk,llercian,low,2418,2.279,2,0.19,14337,True,True,True,3s,51,True
llesmeirio,swoon,llesmeirio,low,2419,2.279,2,0.19,14054,True,True,True,3s,51,True
llithio,nourish,llithio,low,2420,2.279,2,0.19,14154,True,True,True,3s,51,True
lluwchio,drift,lluwchio,low,2421,2.279,2,0.19,14822,True,True,True,3s,51,True
llychwino,stain,llychwino,low,2422,2.279,2,0.19,14063,True,True,True,3s,54,True
mantoli,balance,mantoli,low,2423,2.279,2,0.19,14236,True,True,True,3s,54,True
marwnadu,mourn,marwnadu,low,2424,2.279,2,0.19,15075,True,True,True,3s,54,True
mewnoli,internalise,mewnoli,low,2425,2.279,2,0.19,15318,True,True,True,3s,54,True
migno,trample,migno,low,2426,2.279,2,0.19,15027,True,True,True,3s,54,True
moesoli,moralise,moesoli,low,2427,2.279,2,0.19,15159,True,True,True,3s,54,True
moldio,mould,moldio,low,2428,2.279,2,0.19,14862,True,True,True,3s,51,True
murmuro,murmer,murmuro,low,2429,2.279,2,0.19,15086,True,True,True,3s,54,True
mwstro,muster,mwstro,low,2430,2.279,2,0.19,15048,True,True,True,3s,54,True
mwyndoddi,smelt,mwyndoddi,low,2431,2.279,2,0.19,14223,True,True,True,3s,54,True
mynwesu,embrace,mynwesu,low,2432,2.279,2,0.19,14380,True,True,True,3s,54,True
mysgu,disentangle,mysgu,low,2433,2.279,2,0.19,14985,True,True,True,3s,54,True
mân-werthu,retail,mân-werthu,low,2434,2.279,2,0.19,14698,True,True,True,3s,54,True
neilltuoli,differentiate,neilltuoli,low,2435,2.279,2,0.19,14826,True,True,True,3s,54,True
noethi,strip,noethi,low,2436,2.279,2,0.19,14736,True,True,True,3s,54,True
ofera,live_dissolutely,ofera,low,2437,2.279,2,0.19,14995,True,True,True,3s,54,True
pabellu,camp,pabellu,low,2438,2.279,2,0.19,14819,True,True,True,3s,54,True
parasiwtio,parachute,parasiwtio,low,2439,2.279,2,0.19,14121,True,True,True,3s,51,True
pastynu,cudgel,pastynu,low,2440,2.279,2,0.19,14636,True,True,True,3s,54,True
picedu,picket,picedu,low,2441,2.279,2,0.19,14531,True,True,True,3s,54,True
pletio,pleat,pletio,low,2442,2.279,2,0.19,14993,True,True,True,3s,51,True
prenio,bolt,prenio,low,2443,2.279,2,0.19,14395,True,True,True,3s,51,True
prentisio,apprentice,prentisio,low,2444,2.279,2,0.19,14404,True,True,True,3s,51,True
prepian,prattle,prepian,low,2445,2.279,2,0.19,14878,True,True,True,3s,51,True
priddo,inter,priddo,low,2446,2.279,2,0.19,14581,True,True,True,3s,54,True
rhigymu,rhyme,rhigymu,low,2447,2.279,2,0.19,14742,True,True,True,3s,54,True
rhincian,creak,rhincian,low,2448,2.279,2,0.19,15148,True,True,True,3s,51,True
rhuglo,chafe,rhuglo,low,2449,2.279,2,0.19,15198,True,True,True,3s,54,True
rhwyddhau,facilitate,rhwyddhau,low,2450,2.279,2,0.19,14956,True,True,True,3s,50,True
rhybedio,rivet,rhybedio,low,2451,2.279,2,0.19,14468,True,True,True,3s,51,True
sbrintio,sprint,sbrintio,low,2452,2.279,2,0.19,14889,True,True,True,3s,51,True
siafo,shave,siafo,low,2453,2.279,2,0.19,14363,True,True,True,3s,54,True
siawnsio,chance,siawnsio,low,2454,2.279,2,0.19,15126,True,True,True,3s,51,True
sioncio,enliven,sioncio,low,2455,2.279,2,0.19,14839,True,True,True,3s,51,True
slotian,tipple,slotian,low,2456,2.279,2,0.19,14605,True,True,True,3s,51,True
tangynrychioli,under-represent,tangynrychioli,low,2457,2.279,2,0.19,14145,True,True,True,3s,54,True
tempro,temper,tempro,low,2458,2.279,2,0.19,15039,True,True,True,3s,54,True
toglo,toggle,toglo,low,2459,2.279,2,0.19,14307,True,True,True,3s,54,True
toncio,knell,toncio,low,2460,2.279,2,0.19,14446,True,True,True,3s,51,True
topi,block_up,topi,low,2461,2.279,2,0.19,15040,True,True,True,3s,54,True
torsythu,swagger,torsythu,low,2462,2.279,2,0.19,15210,True,True,True,3s,54,True
trawsacennu,syncopate,trawsacennu,low,2463,2.279,2,0.19,14344,True,True,True,3s,54,True
trawsyrru,transmit,trawsyrru,low,2464,2.279,2,0.19,14905,True,True,True,3s,54,True
trinio,treat,trinio,low,2465,2.279,2,0.19,15108,True,True,True,3s,51,True
trwblio,trouble,trwblio,low,2466,2.279,2,0.19,15041,True,True,True,3s,51,True
tuthian,trot,tuthian,low,2467,2.279,2,0.19,15283,True,True,True,3s,51,True
wylofain,wail,wylofain,low,2468,2.279,2,0.19,15236,True,True,True,,42,True
ymborthi,feed_on,ymborthi,low,2469,2.279,2,0.19,14940,True,True,True,3s,54,True
ymdaro,contend,ymdaro,low,2470,2.279,2,0.19,15142,True,True,True,3s,54,True
ymddatod,dissolve,ymddatod,low,2471,2.279,2,0.19,14991,True,True,True,3s,54,True
ymdreiglo,tumble,ymdreiglo,low,2472,2.279,2,0.19,15050,True,True,True,3s,54,True
ymdynnu,contend,ymdynnu,low,2473,2.279,2,0.19,14746,True,True,True,3s,54,True
ymesgusodi,excuse_oneself,ymesgusodi,low,2474,2.279,2,0.19,15133,True,True,True,3s,54,True
ymfodloni,acquiesce,ymfodloni,low,2475,2.279,2,0.19,14385,True,True,True,3s,54,True
ymfyddino,mobilise,ymfyddino,low,2476,2.279,2,0.19,14209,True,True,True,3s,54,True
ymgadw,refrain,ymgadw,low,2477,2.279,2,0.19,14846,True,True,True,3s,54,True
ymgnawdoli,become_incarnate,ymgnawdoli,low,2478,2.279,2,0.19,15021,True,True,True,3s,54,True
ymgroesi,cross_oneself,ymgroesi,low,2479,2.279,2,0.19,14537,True,True,True,3s,54,True
